sample_id,split
45225,train
45226,test
45227,train
45228,train
45229,train
45230,train
45231,test
45232,train
45233,train
45234,train
45235,train
45236,train
45237,train
45238,train
45239,train
45240,train
45241,train
45242,train
45243,train
45244,train
45245,train
45246,train
45247,test
45248,train
45249,train
45250,train
45251,train
45252,train
45253,train
45254,train
45255,train
45256,train
45257,train
45258,train
45259,test
45260,train
45261,train
45262,train
45263,train
45264,train
45265,train
45266,train
45267,train
45268,train
45269,test
45270,train
45271,train
45272,train
45273,train
45274,test
45275,train
45276,train
45277,train
45278,train
45279,train
45280,train
45281,train
45282,train
45283,test
45284,train
45285,test
45286,train
45287,test
45288,train
45289,train
45290,train
45291,train
45292,train
45293,test
45294,train
45295,train
45296,train
45297,train
45298,train
45299,train
45300,test
45301,test
45302,train
45303,train
45304,train
45305,train
45306,train
45307,train
45308,train
45309,train
45310,train
45311,train
45312,test
45313,test
45314,train
45315,train
45316,train
45317,train
45318,train
45319,train
45320,train
45321,train
45322,test
45323,train
45324,train
45325,train
45326,test
45327,train
45328,train
45329,train
45330,train
45331,train
45332,train
45333,train
45334,train
45335,train
45336,train
45337,train
45338,train
45339,train
45340,train
45341,test
45342,train
45343,train
45344,train
45345,train
45346,train
45347,train
45348,train
45349,train
45350,train
45351,train
45352,train
45353,test
45354,train
45355,train
45356,train
45357,train
45358,train
45359,train
45360,train
45361,train
45362,train
45363,train
45364,train
45365,train
45366,train
45367,test
45368,train
45369,train
45370,train
45371,train
45372,train
45373,test
45374,test
45375,test
45376,train
45377,train
45378,train
45379,train
45380,train
45381,train
45382,train
45383,train
45384,train
45385,train
45386,train
45387,train
45388,test
45389,train
45390,train
45391,train
45392,test
45393,test
45394,train
45395,train
45396,test
45397,test
45398,train
45399,train
45400,train
45401,train
45402,train
45403,test
45404,train
45405,train
45406,test
45407,test
45408,test
45409,train
45410,test
45411,train
45412,train
45413,train
45414,train
45415,train
45416,train
45417,train
45418,train
45419,train
45420,train
45421,train
45422,train
45423,train
45424,train
45425,train
45426,train
45427,test
45428,test
45429,train
45430,train
45431,train
45432,train
45433,train
45434,train
45435,train
45436,train
45437,test
45438,train
45439,train
45440,train
45441,train
45442,train
45443,train
45444,train
45445,test
45446,train
45447,test
45448,train
45449,train
45450,train
45451,train
45452,train
45453,train
45454,train
45455,train
45456,train
45457,train
45458,train
45459,train
45460,train
45461,train
45462,train
45463,test
45464,train
45465,train
45466,train
45467,train
45468,train
45469,train
45470,train
45471,train
45472,train
45473,train
45474,test
45475,train
45476,train
45477,train
45478,test
45479,train
45480,test
45481,train
45482,train
45483,train
45484,test
45485,train
45486,test
45487,train
45488,train
45489,test
45490,test
45491,test
45492,train
45493,train
45494,train
45495,train
45496,train
45497,train
45498,train
45499,train
45500,train
45501,train
45502,train
45503,train
45504,test
45505,train
45506,train
45507,train
45508,train
45509,train
45510,train
45511,train
45512,train
45513,train
45514,test
45515,test
45516,train
45517,train
45518,test
45519,train
45520,train
45521,train
45522,train
45523,train
45524,train
45525,test
45526,train
45527,test
45528,train
45529,train
45530,train
45531,train
45532,train
45533,train
45534,train
45535,train
45536,train
45537,train
45538,train
45539,train
45540,train
45541,test
45542,test
45543,train
45544,test
45545,test
45546,train
45547,train
45548,train
45549,train
45550,train
45551,train
45552,train
45553,test
45554,train
45555,train
45556,train
45557,train
45558,train
45559,train
45560,train
45561,test
45562,train
45563,train
45564,test
45565,train
45566,train
45567,train
45568,train
45569,train
45570,train
45571,train
45572,train
45573,train
45574,train
45575,train
45576,train
45577,train
45578,train
45579,train
45580,test
45581,train
45582,train
45583,train
45584,train
45585,train
45586,train
45587,train
45588,test
45589,test
45590,train
45591,train
45592,train
45593,train
45594,test
45595,train
45596,train
45597,test
45598,train
45599,test
45600,train
45601,train
45602,train
45603,test
45604,train
45605,train
45606,train
45607,train
45608,train
45609,train
45610,train
45611,train
45612,test
45613,train
45614,test
45615,train
45616,train
45617,test
45618,train
45619,train
45620,train
45621,test
45622,train
45623,train
45624,train
45625,train
45626,train
45627,test
45628,train
45629,test
45630,train
45631,test
45632,test
45633,train
45634,train
45635,test
45636,train
45637,train
45638,train
45639,train
45640,train
45641,train
45642,train
45643,train
45644,test
45645,train
45646,train
45647,train
45648,test
45649,train
45650,train
45651,train
45652,train
45653,test
45654,train
45655,train
45656,train
45657,train
45658,test
45659,train
45660,train
45661,train
45662,train
45663,train
45664,train
45665,train
45666,test
45667,train
45668,train
45669,train
45670,train
45671,train
45672,train
45673,train
45674,train
45675,train
45676,train
45677,train
45678,train
45679,train
45680,train
45681,train
45682,train
45683,train
45684,train
45685,test
45686,train
45687,train
45688,test
45689,train
45690,test
45691,test
45692,train
45693,train
45694,train
45695,train
45696,train
45697,train
45698,train
45699,train
45700,train
45701,train
45702,test
45703,train
45704,test
45705,train
45706,train
45707,test
45708,train
45709,train
45710,train
45711,train
45712,train
45713,train
45714,train
45715,train
45716,train
45717,train
45718,test
45719,train
45720,train
45721,train
45722,test
45723,train
45724,train
45725,train
45726,test
45727,train
45728,train
45729,train
45730,train
45731,test
45732,train
45733,train
45734,train
45735,train
45736,test
45737,train
45738,train
45739,train
45740,train
45741,train
45742,train
45743,train
45744,train
45745,train
45746,train
45747,train
45748,train
45749,train
45750,train
45751,test
45752,train
45753,train
45754,train
45755,train
45756,test
45757,train
45758,train
45759,test
45760,train
45761,train
45762,train
45763,test
45764,train
45765,train
45766,test
45767,train
45768,test
45769,train
45770,train
45771,train
45772,test
45773,train
45774,train
45775,train
45776,train
45777,train
45778,train
45779,train
45780,train
45781,test
45782,train
45783,train
45784,train
45785,train
45786,train
45787,test
45788,train
45789,train
45790,test
45791,train
45792,train
45793,train
45794,train
45795,train
45796,train
45797,train
45798,train
45799,train
45800,test
45801,train
45802,train
45803,test
45804,train
45805,train
45806,train
45807,train
45808,train
45809,train
45810,test
45811,test
45812,train
45813,train
45814,train
45815,train
45816,train
45817,train
45818,train
45819,train
45820,train
45821,train
45822,train
45823,train
45824,train
45825,train
45826,train
45827,train
45828,train
45829,train
45830,train
45831,train
45832,train
45833,train
45834,train
45835,train
45836,train
45837,train
45838,test
45839,train
45840,test
45841,train
45842,train
45843,train
45844,test
45845,train
45846,train
45847,train
45848,train
45849,train
45850,train
45851,train
45852,test
45853,train
45854,train
45855,test
45856,train
45857,test
45858,train
45859,test
45860,train
45861,train
45862,train
45863,train
45864,train
45865,train
45866,train
45867,train
45868,train
45869,train
45870,train
45871,test
45872,test
45873,train
45874,test
45875,train
45876,test
45877,train
45878,train
45879,train
45880,train
45881,train
45882,train
45883,train
45884,test
45885,test
45886,train
45887,train
45888,test
45889,train
45890,test
45891,train
45892,test
45893,train
45894,train
45895,test
45896,train
45897,train
45898,train
45899,train
45900,train
45901,test
45902,train
45903,train
45904,train
45905,train
45906,train
45907,train
45908,train
45909,train
45910,train
45911,train
45912,train
45913,train
45914,train
45915,train
45916,test
45917,test
45918,test
45919,train
45920,train
45921,train
45922,train
45923,train
45924,test
45925,train
45926,train
45927,train
45928,train
45929,train
45930,train
45931,train
45932,train
45933,train
45934,train
45935,train
45936,train
45937,train
45938,test
45939,test
45940,train
45941,train
45942,train
45943,train
45944,train
45945,train
45946,test
45947,test
45948,test
45949,train
45950,train
45951,train
45952,test
45953,train
45954,train
45955,test
45956,test
45957,train
45958,test
45959,train
45960,train
45961,train
45962,train
45963,train
45964,train
45965,train
45966,train
45967,test
45968,train
45969,train
45970,train
45971,test
45972,train
45973,train
45974,test
45975,train
45976,train
45977,train
45978,train
45979,train
45980,train
45981,train
45982,train
45983,train
45984,train
45985,test
45986,test
45987,train
45988,test
45989,train
45990,test
45991,test
45992,train
45993,test
45994,train
45995,train
45996,train
45997,test
45998,train
45999,train
46000,test
46001,train
46002,test
46003,train
46004,train
46005,train
46006,train
46007,train
46008,train
46009,train
46010,test
46011,test
46012,train
46013,train
46014,train
46015,train
46016,train
46017,train
46018,train
46019,test
46020,test
46021,train
46022,train
46023,train
46024,train
46025,train
46026,train
46027,test
46028,train
46029,train
46030,test
46031,train
46032,train
46033,test
46034,train
46035,train
46036,train
46037,train
46038,train
46039,train
46040,train
46041,train
46042,train
46043,train
46044,train
46045,test
46046,train
46047,train
46048,train
46049,train
46050,train
46051,train
46052,train
46053,train
46054,test
46055,train
46056,train
46057,train
46058,train
46059,train
46060,test
46061,train
46062,train
46063,test
46064,train
46065,train
46066,train
46067,train
46068,train
46069,test
46070,train
46071,train
46072,train
46073,train
46074,train
46075,test
46076,train
46077,test
46078,train
46079,train
46080,train
46081,train
46082,test
46083,train
46084,train
46085,train
46086,test
46087,train
46088,train
46089,train
46090,train
46091,train
46092,train
46093,train
46094,test
46095,train
46096,train
46097,train
46098,train
46099,train
46100,train
46101,train
46102,train
46103,train
46104,train
46105,train
46106,train
46107,train
46108,train
46109,train
46110,train
46111,train
46112,train
46113,train
46114,test
46115,train
46116,train
46117,train
46118,train
46119,train
46120,train
46121,train
46122,train
46123,train
46124,train
46125,train
46126,train
46127,train
46128,train
46129,train
46130,train
46131,train
46132,train
46133,train
46134,test
46135,train
46136,train
46137,train
46138,train
46139,train
46140,train
46141,test
46142,train
46143,train
46144,train
46145,train
46146,train
46147,train
46148,train
46149,train
46150,train
46151,train
46152,train
46153,train
46154,train
46155,test
46156,train
46157,train
46158,train
46159,train
46160,train
46161,train
46162,train
46163,train
46164,train
46165,train
46166,train
46167,train
46168,train
46169,train
46170,train
46171,train
46172,train
46173,train
46174,test
46175,train
46176,train
46177,train
46178,train
46179,train
46180,train
46181,train
46182,test
46183,train
46184,train
46185,train
46186,test
46187,train
46188,train
46189,test
46190,train
46191,train
46192,train
46193,train
46194,train
46195,train
46196,test
46197,test
46198,train
46199,train
46200,train
46201,train
46202,train
46203,test
46204,test
46205,train
46206,train
46207,test
46208,test
46209,train
46210,test
46211,test
46212,train
46213,test
46214,train
46215,test
46216,train
46217,train
46218,train
46219,test
46220,test
46221,train
46222,train
46223,train
46224,train
46225,train
46226,train
46227,test
46228,train
46229,train
46230,train
46231,test
46232,train
46233,train
46234,train
46235,train
46236,train
46237,test
46238,train
46239,train
46240,train
46241,train
46242,train
46243,test
46244,train
46245,test
46246,test
46247,test
46248,train
46249,train
46250,train
46251,train
46252,train
46253,train
46254,train
46255,train
46256,test
46257,train
46258,train
46259,train
46260,train
46261,train
46262,train
46263,train
46264,train
46265,train
46266,train
46267,train
46268,train
46269,train
46270,train
46271,train
46272,train
46273,train
46274,train
46275,train
46276,train
46277,test
46278,train
46279,train
46280,train
46281,train
46282,train
46283,train
46284,train
46285,train
46286,test
46287,train
46288,train
46289,train
46290,train
46291,train
46292,train
46293,train
46294,train
46295,train
46296,train
46297,train
46298,train
46299,train
46300,train
46301,train
46302,train
46303,train
46304,train
46305,train
46306,test
46307,train
46308,train
46309,train
46310,train
46311,train
46312,train
46313,train
46314,test
46315,train
46316,train
46317,train
46318,test
46319,test
46320,train
46321,train
46322,train
46323,train
46324,train
46325,train
46326,train
46327,test
46328,train
46329,train
46330,train
46331,test
46332,test
46333,train
46334,train
46335,train
46336,train
46337,train
46338,train
46339,train
46340,train
46341,train
46342,train
46343,train
46344,train
46345,train
46346,train
46347,test
46348,test
46349,train
46350,train
46351,test
46352,test
46353,test
46354,train
46355,train
46356,test
46357,test
46358,test
46359,test
46360,train
46361,train
46362,train
46363,train
46364,test
46365,train
46366,train
46367,train
46368,train
46369,train
46370,train
46371,train
46372,test
46373,train
46374,train
46375,train
46376,test
46377,train
46378,train
46379,train
46380,train
46381,train
46382,train
46383,train
46384,train
46385,train
46386,train
46387,train
46388,train
46389,train
46390,train
46391,train
46392,test
46393,train
46394,test
46395,train
46396,train
46397,test
46398,test
46399,train
46400,train
46401,train
46402,train
46403,test
46404,train
46405,train
46406,train
46407,train
46408,train
46409,train
46410,train
46411,test
46412,train
46413,train
46414,train
46415,train
46416,train
46417,train
46418,train
46419,train
46420,train
46421,train
46422,test
46423,train
46424,train
46425,train
46426,train
46427,train
46428,train
46429,train
46430,train
46431,train
46432,train
46433,train
46434,train
46435,train
46436,train
46437,train
46438,train
46439,train
46440,train
46441,train
46442,test
46443,test
46444,train
46445,train
46446,train
46447,train
46448,train
46449,train
46450,train
46451,train
46452,train
46453,test
46454,train
46455,train
46456,train
46457,train
46458,train
46459,train
46460,train
46461,test
46462,test
46463,train
46464,train
46465,test
46466,train
46467,test
46468,train
46469,train
46470,train
46471,train
46472,train
46473,train
46474,test
46475,train
46476,train
46477,train
46478,train
46479,train
46480,train
46481,train
46482,train
46483,train
46484,test
46485,train
46486,train
46487,test
46488,train
46489,train
46490,test
46491,test
46492,train
46493,train
46494,train
46495,test
46496,train
46497,train
46498,train
46499,train
46500,train
46501,train
46502,train
46503,train
46504,train
46505,test
46506,train
46507,train
46508,test
46509,train
46510,train
46511,train
46512,test
46513,train
46514,test
46515,test
46516,train
46517,test
46518,train
46519,train
46520,train
46521,test
46522,train
46523,train
46524,train
46525,test
46526,train
46527,train
46528,train
46529,train
46530,test
46531,train
46532,train
46533,test
46534,test
46535,test
46536,train
46537,train
46538,test
46539,train
46540,train
46541,test
46542,train
46543,train
46544,train
46545,train
46546,train
46547,test
46548,train
46549,train
46550,train
46551,train
46552,test
46553,train
46554,train
46555,train
46556,train
46557,train
46558,train
46559,train
46560,train
46561,train
46562,test
46563,train
46564,train
46565,train
46566,train
46567,test
46568,train
46569,train
46570,train
46571,test
46572,test
46573,test
46574,train
46575,test
46576,train
46577,train
46578,train
46579,train
46580,train
46581,train
46582,train
46583,train
46584,train
46585,train
46586,train
46587,test
46588,train
46589,train
46590,train
46591,train
46592,train
46593,train
46594,train
46595,train
46596,train
46597,train
46598,test
46599,train
46600,train
46601,train
46602,train
46603,train
46604,train
46605,train
46606,train
46607,test
46608,train
46609,train
46610,train
46611,train
46612,test
46613,train
46614,train
46615,test
46616,train
46617,test
46618,train
46619,train
46620,train
46621,train
46622,train
46623,train
46624,train
46625,train
46626,train
46627,test
46628,test
46629,train
46630,train
46631,train
46632,test
46633,train
46634,train
46635,test
46636,train
46637,train
46638,train
46639,train
46640,train
46641,train
46642,train
46643,train
46644,test
46645,train
46646,train
46647,test
46648,train
46649,train
46650,train
46651,test
46652,train
46653,train
46654,test
46655,train
46656,test
46657,train
46658,train
46659,train
46660,test
46661,train
46662,train
46663,train
46664,train
46665,train
46666,train
46667,train
46668,train
46669,test
46670,train
46671,train
46672,test
46673,train
46674,train
46675,train
46676,train
46677,train
46678,train
46679,train
46680,test
46681,train
46682,train
46683,train
46684,test
46685,train
46686,train
46687,train
46688,test
46689,train
46690,train
46691,train
46692,train
46693,train
46694,test
46695,train
46696,train
46697,test
46698,train
46699,test
46700,train
46701,train
46702,train
46703,train
46704,test
46705,train
46706,train
46707,test
46708,train
46709,test
46710,train
46711,train
46712,train
46713,train
46714,train
46715,train
46716,test
46717,test
46718,train
46719,train
46720,train
46721,train
46722,test
46723,train
46724,test
46725,train
46726,train
46727,train
46728,train
46729,train
46730,train
46731,train
46732,train
46733,train
46734,test
46735,train
46736,train
46737,train
46738,test
46739,test
46740,train
46741,train
46742,train
46743,train
46744,test
46745,train
46746,train
46747,test
46748,train
46749,test
46750,train
46751,test
46752,train
46753,test
46754,train
46755,test
46756,train
46757,train
46758,train
46759,train
46760,train
46761,train
46762,train
46763,train
46764,train
46765,train
46766,train
46767,train
46768,train
46769,train
46770,test
46771,train
46772,test
46773,train
46774,train
46775,test
46776,train
46777,train
46778,train
46779,test
46780,train
46781,train
46782,train
46783,train
46784,train
46785,train
46786,train
46787,train
46788,train
46789,test
46790,test
46791,test
46792,train
46793,train
46794,train
46795,train
46796,test
46797,train
46798,test
46799,train
46800,train
46801,train
46802,train
46803,train
46804,train
46805,test
46806,test
46807,train
46808,train
46809,train
46810,train
46811,train
46812,train
46813,train
46814,train
46815,train
46816,train
46817,train
46818,train
46819,train
46820,train
46821,train
46822,test
46823,train
46824,train
46825,train
46826,train
46827,train
46828,train
46829,train
46830,test
46831,train
46832,train
46833,train
46834,train
46835,train
46836,train
46837,train
46838,train
46839,train
46840,train
46841,train
46842,train
46843,train
46844,train
46845,train
46846,train
46847,train
46848,test
46849,train
46850,train
46851,train
46852,train
46853,train
46854,train
46855,train
46856,test
46857,train
46858,test
46859,train
46860,train
46861,train
46862,train
46863,test
46864,train
46865,train
46866,train
46867,train
46868,train
46869,train
46870,test
46871,train
46872,train
46873,train
46874,train
46875,test
46876,train
46877,train
46878,train
46879,train
46880,train
46881,train
46882,test
46883,train
46884,test
46885,train
46886,test
46887,train
46888,test
46889,train
46890,train
46891,train
46892,train
46893,train
46894,train
46895,train
46896,train
46897,test
46898,train
46899,test
46900,train
46901,train
46902,train
46903,train
46904,train
46905,test
46906,train
46907,train
46908,train
46909,train
46910,train
46911,train
46912,train
46913,train
46914,train
46915,train
46916,train
46917,train
46918,train
46919,train
46920,train
46921,train
46922,train
46923,train
46924,train
46925,train
46926,train
46927,test
46928,train
46929,train
46930,train
46931,train
46932,train
46933,train
46934,train
46935,train
46936,train
46937,test
46938,train
46939,train
46940,train
46941,test
46942,test
46943,train
46944,train
46945,train
46946,train
46947,train
46948,test
46949,train
46950,train
46951,train
46952,train
46953,train
46954,train
46955,train
46956,train
46957,train
46958,train
46959,train
46960,train
46961,train
46962,train
46963,train
46964,test
46965,train
46966,train
46967,test
46968,test
46969,train
46970,train
46971,train
46972,train
46973,train
46974,train
46975,test
46976,test
46977,test
46978,train
46979,train
46980,train
46981,train
46982,train
46983,train
46984,test
46985,train
46986,train
46987,train
46988,train
46989,train
46990,test
46991,train
46992,train
46993,train
46994,train
46995,train
46996,train
46997,train
46998,test
46999,train
47000,train
47001,train
47002,train
47003,test
47004,train
47005,test
47006,test
47007,train
47008,train
47009,train
47010,train
47011,train
47012,train
47013,train
47014,test
47015,train
47016,train
47017,train
47018,train
47019,train
47020,train
47021,train
47022,train
47023,test
47024,test
47025,train
47026,train
47027,train
47028,train
47029,train
47030,train
47031,train
47032,train
47033,test
47034,train
47035,train
47036,test
47037,train
47038,train
47039,train
47040,test
47041,test
47042,train
47043,train
47044,test
47045,train
47046,train
47047,train
47048,train
47049,train
47050,train
47051,train
47052,train
47053,test
47054,train
47055,train
47056,train
47057,test
47058,train
47059,test
47060,train
47061,train
47062,train
47063,train
47064,train
47065,test
47066,train
47067,train
47068,train
47069,train
47070,train
47071,test
47072,train
47073,train
47074,train
47075,train
47076,train
47077,train
47078,train
47079,train
47080,train
47081,train
47082,test
47083,train
47084,train
47085,train
47086,test
47087,train
47088,test
47089,train
47090,test
47091,train
47092,test
47093,train
47094,test
47095,train
47096,train
47097,train
47098,train
47099,train
47100,test
47101,train
47102,train
47103,train
47104,train
47105,test
47106,train
47107,train
47108,train
47109,train
47110,train
47111,train
47112,train
47113,test
47114,train
47115,train
47116,train
47117,train
47118,train
47119,train
47120,train
47121,train
47122,train
47123,train
47124,train
47125,train
47126,train
47127,train
47128,train
47129,train
47130,train
47131,train
47132,train
47133,train
47134,train
47135,train
47136,test
47137,train
47138,train
47139,train
47140,test
47141,test
47142,train
47143,train
47144,train
47145,train
47146,train
47147,test
47148,train
47149,train
47150,train
47151,train
47152,test
47153,train
47154,train
47155,train
47156,train
47157,train
47158,train
47159,train
47160,train
47161,train
47162,test
47163,train
47164,test
47165,train
47166,train
47167,train
47168,train
47169,train
47170,train
47171,train
47172,train
47173,train
47174,train
47175,train
47176,train
47177,train
47178,train
47179,train
47180,test
47181,train
47182,train
47183,train
47184,train
47185,train
47186,train
47187,train
47188,test
47189,train
47190,train
47191,test
47192,train
47193,train
47194,train
47195,train
47196,train
47197,train
47198,train
47199,train
47200,train
47201,train
47202,test
47203,train
47204,train
47205,train
47206,train
47207,train
47208,train
47209,train
47210,train
47211,train
47212,train
47213,train
47214,test
47215,test
47216,train
47217,train
47218,train
47219,train
47220,train
47221,train
47222,train
47223,train
47224,train
47225,train
47226,train
47227,train
47228,train
47229,train
47230,test
47231,test
47232,train
47233,test
47234,train
47235,test
47236,train
47237,train
47238,train
47239,train
47240,train
47241,train
47242,train
47243,train
47244,train
47245,train
47246,test
47247,test
47248,train
47249,train
47250,train
47251,test
47252,train
47253,train
47254,train
47255,train
47256,train
47257,train
47258,train
47259,train
47260,test
47261,train
47262,train
47263,test
47264,train
47265,test
47266,train
47267,test
47268,train
47269,train
47270,test
47271,train
47272,train
47273,train
47274,test
47275,train
47276,train
47277,train
47278,train
47279,train
47280,test
47281,train
47282,train
47283,train
47284,train
47285,train
47286,train
47287,train
47288,test
47289,train
47290,test
47291,train
47292,test
47293,train
47294,test
47295,test
47296,train
47297,train
47298,train
47299,train
47300,test
47301,test
47302,train
47303,test
47304,train
47305,train
47306,train
47307,train
47308,train
47309,test
47310,train
47311,train
47312,train
47313,train
47314,train
47315,train
47316,test
47317,train
47318,train
47319,train
47320,test
47321,train
47322,train
47323,train
47324,train
47325,train
47326,test
47327,train
47328,train
47329,train
47330,train
47331,train
47332,train
47333,train
47334,train
47335,train
47336,train
47337,train
47338,train
47339,train
47340,train
47341,train
47342,train
47343,train
47344,train
47345,train
47346,train
47347,train
47348,train
47349,train
47350,train
47351,test
47352,test
47353,train
47354,train
47355,train
47356,train
47357,train
47358,test
47359,train
47360,train
47361,train
47362,train
47363,test
47364,train
47365,test
47366,train
47367,train
47368,test
47369,train
47370,train
47371,test
47372,test
47373,train
47374,train
47375,train
47376,test
47377,train
47378,train
47379,train
47380,train
47381,train
47382,test
47383,test
47384,train
47385,test
47386,train
47387,train
47388,train
47389,test
47390,train
47391,train
47392,train
47393,train
47394,train
47395,train
47396,test
47397,test
47398,train
47399,train
47400,train
47401,test
47402,train
47403,train
47404,train
47405,test
47406,train
47407,train
47408,train
47409,train
47410,train
47411,train
47412,train
47413,train
47414,train
47415,train
47416,test
47417,train
47418,train
47419,train
47420,train
47421,train
47422,test
47423,train
47424,test
47425,train
47426,train
47427,train
47428,train
47429,train
47430,train
47431,test
47432,test
47433,test
47434,train
47435,train
47436,test
47437,train
47438,train
47439,train
47440,train
47441,train
47442,train
47443,train
47444,train
47445,train
47446,train
47447,train
47448,train
47449,train
47450,train
47451,train
47452,train
47453,test
47454,train
47455,train
47456,train
47457,train
47458,train
47459,train
47460,test
47461,train
47462,train
47463,train
47464,train
47465,test
47466,train
47467,train
47468,train
47469,test
47470,train
47471,train
47472,train
47473,train
47474,train
47475,test
47476,train
47477,test
47478,test
47479,train
47480,train
47481,train
47482,train
47483,train
47484,test
47485,test
47486,train
47487,test
47488,train
47489,test
47490,train
47491,train
47492,train
47493,train
47494,test
47495,train
47496,train
47497,train
47498,train
47499,train
47500,train
47501,test
47502,train
47503,train
47504,train
47505,train
47506,train
47507,train
47508,train
47509,train
47510,train
47511,test
47512,train
47513,train
47514,test
47515,train
47516,test
47517,train
47518,test
47519,train
47520,train
47521,train
47522,train
47523,train
47524,train
47525,train
47526,train
47527,train
47528,train
47529,train
47530,train
47531,train
47532,train
47533,train
47534,train
47535,train
47536,train
47537,train
47538,test
47539,train
47540,test
47541,train
47542,train
47543,train
47544,train
47545,train
47546,train
47547,train
47548,train
47549,test
47550,train
47551,train
47552,test
47553,train
47554,train
47555,train
47556,train
47557,train
47558,train
47559,test
47560,train
47561,train
47562,test
47563,train
47564,train
47565,test
47566,test
47567,train
47568,test
47569,train
47570,train
47571,train
47572,train
47573,train
47574,train
47575,train
47576,train
47577,train
47578,train
47579,train
47580,train
47581,test
47582,train
47583,train
47584,train
47585,train
47586,train
47587,train
47588,test
47589,train
47590,train
47591,train
47592,train
47593,test
47594,train
47595,train
47596,train
47597,train
47598,train
47599,train
47600,train
47601,test
47602,train
47603,train
47604,test
47605,train
47606,train
47607,train
47608,train
47609,train
47610,train
47611,train
47612,train
47613,train
47614,train
47615,test
47616,train
47617,train
47618,train
47619,train
47620,train
47621,train
47622,train
47623,test
47624,train
47625,train
47626,train
47627,train
47628,train
47629,train
47630,train
47631,train
47632,test
47633,train
47634,train
47635,train
47636,train
47637,train
47638,train
47639,test
47640,train
47641,test
47642,train
47643,train
47644,train
47645,train
47646,test
47647,train
47648,train
47649,train
47650,train
47651,train
47652,train
47653,train
47654,train
47655,train
47656,train
47657,train
47658,train
47659,train
47660,test
47661,train
47662,train
47663,train
47664,train
47665,test
47666,train
47667,train
47668,train
47669,train
47670,train
47671,train
47672,test
47673,train
47674,test
47675,train
47676,train
47677,train
47678,train
47679,train
47680,train
47681,test
47682,train
47683,train
47684,train
47685,train
47686,train
47687,train
47688,train
47689,train
47690,train
47691,train
47692,train
47693,train
47694,train
47695,test
47696,train
47697,train
47698,test
47699,test
47700,train
47701,train
47702,train
47703,train
47704,train
47705,train
47706,test
47707,train
47708,test
47709,train
47710,train
47711,test
47712,train
47713,train
47714,train
47715,train
47716,train
47717,train
47718,train
47719,train
47720,train
47721,train
47722,train
47723,train
47724,train
47725,train
47726,train
47727,train
47728,train
47729,train
47730,train
47731,train
47732,train
47733,train
47734,train
47735,train
47736,train
47737,train
47738,train
47739,train
47740,test
47741,train
47742,train
47743,test
47744,train
47745,train
47746,train
47747,train
47748,train
47749,train
47750,train
47751,test
47752,train
47753,train
47754,train
47755,train
47756,test
47757,train
47758,train
47759,train
47760,train
47761,train
47762,train
47763,train
47764,train
47765,train
47766,test
47767,test
47768,train
47769,train
47770,train
47771,train
47772,train
47773,train
47774,train
47775,train
47776,train
47777,train
47778,train
47779,train
47780,train
47781,train
47782,test
47783,train
47784,train
47785,train
47786,test
47787,train
47788,train
47789,train
47790,train
47791,train
47792,train
47793,train
47794,train
47795,train
47796,train
47797,train
47798,train
47799,train
47800,train
47801,train
47802,train
47803,train
47804,test
47805,train
47806,train
47807,train
47808,test
47809,train
47810,train
47811,train
47812,train
47813,train
47814,test
47815,train
47816,test
47817,train
47818,train
47819,test
47820,train
47821,train
47822,test
47823,train
47824,train
47825,train
47826,train
47827,train
47828,train
47829,train
47830,train
47831,train
47832,train
47833,train
47834,test
47835,train
47836,test
47837,train
47838,train
47839,train
47840,train
47841,train
47842,train
47843,train
47844,train
47845,test
47846,train
47847,train
47848,train
47849,train
47850,test
47851,train
47852,train
47853,train
47854,train
47855,train
47856,train
47857,train
47858,train
47859,train
47860,test
47861,train
47862,train
47863,train
47864,train
47865,train
47866,train
47867,train
47868,train
47869,test
47870,train
47871,train
47872,test
47873,train
47874,test
47875,train
47876,test
47877,test
47878,train
47879,train
47880,train
47881,train
47882,test
47883,test
47884,train
47885,train
47886,train
47887,train
47888,test
47889,train
47890,train
47891,train
47892,train
47893,train
47894,test
47895,train
47896,train
47897,train
47898,train
47899,train
47900,train
47901,train
47902,train
47903,train
47904,train
47905,train
47906,train
47907,train
47908,train
47909,test
47910,train
47911,train
47912,train
47913,train
47914,train
47915,train
47916,train
47917,train
47918,train
47919,train
47920,train
47921,train
47922,train
47923,train
47924,train
47925,train
47926,train
47927,train
47928,train
47929,train
47930,train
47931,train
47932,train
47933,train
47934,train
47935,train
47936,train
47937,train
47938,train
47939,train
47940,train
47941,train
47942,train
47943,train
47944,train
47945,train
47946,train
47947,train
47948,train
47949,test
47950,train
47951,test
47952,train
47953,train
47954,train
47955,train
47956,test
47957,train
47958,train
47959,train
47960,train
47961,train
47962,train
47963,train
47964,train
47965,train
47966,train
47967,train
47968,train
47969,test
47970,train
47971,train
47972,train
47973,test
47974,train
47975,train
47976,train
47977,test
47978,train
47979,train
47980,train
47981,test
47982,train
47983,train
47984,test
47985,test
47986,test
47987,train
47988,train
47989,train
47990,train
47991,train
47992,train
47993,train
47994,test
47995,train
47996,train
47997,test
47998,train
47999,train
48000,train
48001,train
48002,train
48003,train
48004,train
48005,train
48006,train
48007,test
48008,test
48009,train
48010,train
48011,train
48012,train
48013,train
48014,train
48015,train
48016,train
48017,train
48018,train
48019,train
48020,train
48021,train
48022,test
